titel	datering	pagina	incipit	titel_norm	taal
TEXT000000023918	Gebed		 f.101v-102r				TDRA000000005363
TEXT000000026860	Gebed		 f.180r-184r	"O mijn ghemijnde uutvercoren brudegom ..."			TDRA000000001380
TEXT000000038486	Getijden van de eeuwige wijsheid		 f.144r-183r	"Salicheit der sielen..."			TDRA000000003318
TEXT000000041145	Mariagetijden waarschijnlijk in de vertaling van Geert Grote		 f.?				TDRA000000012163
TEXT000000010478	Getijdenboek; Lat.	1450/1500				latijn	TDRA000000007838
TEXT000000016009	Gebedsoefening over het lijden van Christus		 f.163r-175r	"O moghende godheit ende ontsprekelike mynnentlike ontfarmharteghe suete Jhesu. Hoe sel ic, arme snode stinckende worm der aerden ..."			TDRA000000004452
TEXT000000040529	Gebed tot S. Petrus		 f.146r-146v	"Sinte Pieter Goods apostel in onsalighe dienre bidde di naersteliken dattu mi ..."			TDRA000000009372
TEXT000000026874	Meditaties en gebeden over de zeven kruiswoorden		 f.155r-169r	"Nu coemt ghi onghetrouwede bastaert dochter van Babilonien ..."			TDRA000000001380
TEXT000000039954	Getijdenboek van Geert Grote	1430/1450				nederlands	TDRA000000016259
TEXT000000022421	Getijden	1430/1440					TDRA000000009267
TEXT000000002929	Getijden. Etc. Ripuar.					duits;ripuarisch	TDRA000000004798
TEXT000000014193	Getijden vander heyligher drievuldicheyt		 f.123r-127v				TDRA000000004159
TEXT000000038479	Getijden van de eeuwige wijsheid		 f.046v-067r				TDRA000000003603
TEXT000000027559	Gebed ter ere van de ledematen van Jezus		 f.241r-243v				TDRA000000001781
TEXT000000036454	Gebeden tot Johannes de Doper, S. Petrus, S. Laurentius, S. Martinus en S. Maria Magdalena		 f.200v-203v				TDRA000000004134
TEXT000000023059	Berijmd gebed tot de heilige Clara		 f.097r	O Heilighe Clare liecht seer claer / Verliechtende die werelt over al / Uwe vulmaectheit maect openbaer ..."			TDRA000000000303
TEXT000000024722	Berijmd gebed tot Jezus		 f.179r	"O Jesu rechter en advocaet / Ick bid u om vergiffenisse van mijn misdaet ..."			TDRA000000009370
TEXT000000002083	Getijden- en gebedenboek; Mnl.	1475/1525				nederlands	TDRA000000003147
TEXT000000016948	Gebedsoefening over de uren van de passie		 f.001r-011v	"O lieve here alle dat ick in desen dach doen sal denckende, sprekende of werckende, dat offer ic u alte mael in die eer uwer heiliger passien ..."			TDRA000000005240
TEXT000000038445	Getijden van de eeuwige wijsheid		 f.071r-090v	"Here du selte op doen mijn lippen..."			TDRA000000015925
TEXT000000027565	Gebed ter ere van de ledematen van Jezus, met aflaat van paus Benedictus		 f.052r-053v	"Gegruit bis du heylige gebenedide hoeft Jhesu Christi uns gesontmeikers ..."			TDRA000000004716
TEXT000000032168	Gebeden (onder meer van Erasmus van Rotterdam); Lat.	15??				latijn	TDRA000000013764
TEXT000000021672	Getijden		7-4-1995) nr. 401			nederlands	TDRA000000009075
TEXT000000021666	Mnl. gebed		 f.103r				TDRA000000009071
TEXT000000039029	Mis- en getijdengebeden voor de periode vanaf de eerste adventszondag tot de negende zondag na pinksteren		 f.011r-288v	"Heilige scepper der sternen ewige licht der geloviger criste..."			TDRA000000004723
TEXT000000039029	Mis- en getijdengebeden voor de periode vanaf de eerste adventszondag tot de negende zondag na pinksteren		 f.011r-288v	"Heilige scepper der sternen ewige licht der geloviger criste..."			TDRA000000004723
TEXT000000023071	Berijmd gebed tot de H. Simon		 f.025r	"Sinte Simoen apostel van gode / Bescermet mi van allen noede / Alsoe u god halp int scip ter vaert ..."			TDRA000000004020
TEXT000000035175	Getijdenboek (usus Rome), met kalender; Lat.	1500				latijn	TDRA000000014970
TEXT000000025366	Gebeden van de H.Joris		 f.125r-125v	"Dit sijn die orisoene die Sint Jorijs sprac soe wiese over hem hevet, hine sal niet sterven onvoorsiene doot no in bataelgen no in vanghenissen sterven ..."			TDRA000000008599
TEXT000000038451	Getijden van de eeuwige wijsheid		 f.056r-073v	"O here du selte op doen mijn lippen..."			TDRA000000005492
TEXT000000039997	Gebed tot Jezus' hart		 f.082v-089r	"Weest ghegruet o alder heilichste herte mijns liefs heren Jhesu Christe ..."			TDRA000000001346
TEXT000000010242	Getijden- en gebedenboek; Lat. en Mnl.	1491				latijn;nederlands	TDRA000000007773
TEXT000000040475	Gebed tot S. Hieron		 f.132r	"Alderheilichste goeds martelaer, o sinte Yeron ontfangt onse gebet die onder den zwaren last der sonden gedruct werden ..."			TDRA000000002022
TEXT000000009713	Gebeden; Mnl.	1490/1510				nederlands	TDRA000000007661
TEXT000000005129	Getijdenboek; Lat.	1480				latijn	TDRA000000006576
TEXT000000022596	Gebed op de dagen van de week		 f.136v-144v	"Weest ghegroet alder zoetste ende helichste herte ons heeren Jhesu Cristi Mijn herten hu alte zeere ende vriendelic te groeten ..."			TDRA000000006135
TEXT000000023688	Berijmd gebed tot de H.Vincentius		 f.033r	"Sinte Vincent wert prelaet / Die waert in cleerliken staet / U bid ic met ineger bede ..."			TDRA000000004020
TEXT000000035954	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1450				nederlands	TDRA000000015123
TEXT000000024681	Getijdenboek (usus Doornik); Lat. en Mnl.	1475/1500				latijn;nederlands	TDRA000000010246
TEXT000000036291	Getijdenboek; Mnl.	1470				nederlands	TDRA000000015232
TEXT000000013039	Gebeden, onder meer op naam van Anselmus van Canterbury		 f.036r-039v		Ongespecificeerde Mnl. teksten op naam van Anselmus van Canterbury		TDRA000000007290
TEXT000000014756	Gebed		 f.024r	"O du mynnentlike ewighe godlike wijsheit, ontferme di over my arme sundighe blinde mensche ..."			TDRA000000002269
TEXT000000002652	Gebedenboekje						TDRA000000004278
TEXT000000042276	(Korte) Mariagetijden		 f.036r-054r				TDRA000000005141
TEXT000000030186	Getijdenboek; Mnl.					nederlands	TDRA000000012456
TEXT000000037819	Gebed		 f.136r-139r	"O here Almogende God die sijt dryevuldich ende een			TDRA000000000510
TEXT000000029399	Getijdenboek (usus Rome); Lat.	1410/1420				latijn	TDRA000000011897
TEXT000000003202	Verzameling uitgesneden miniaturen van getijdenboek (tekst achterzijde Lat.)		164, 760				TDRA000000005218
TEXT000000004579	Horae					latijn	TDRA000000006360
TEXT000000028093	Gebed der passie		 f.087v-088v	"Nu bidden wi here Jhesus Christus dine lide ende dine pine moeten mi staen in staden ..."			TDRA000000003702
TEXT000000041743	Heilige geestgetijden, begint ontbreekt		 f.109r-127v				TDRA000000007515
TEXT000000023893	Berijmd gebed tot de H. Elisabeth van Thüringen		 f.026v-027r	"O Waerde vrauwe sinte Lijsbette / Jonc poghedi om te eewighe vrede / Dies wachtet ghi hu van zonden smette ..."			TDRA000000000308
TEXT000000035029	Getijdenboek; Lat.	1510				latijn	TDRA000000014930
TEXT000000041970	Mariagetijden		 f.015r-048v				TDRA000000000465
TEXT000000029400	Getijdenboek (usus Rome); Lat.	1470/1475				latijn	TDRA000000011898
TEXT000000006385	Getijdenboek; Lat.	14??					TDRA000000007129
TEXT000000024642	Berijmd gebed tot Jezus		 f.158r	"God Jhesu Crist ik bin din kint / vergyf my sondige ding / und de ik mit mynen voten y beging ..."			TDRA000000009229
TEXT000000024656	Getijdenboek, bestemd voor gebruik door carmelieten; Mnl. en Lat.	1450/1500				latijn;nederlands	TDRA000000010221
TEXT000000035983	Gebeden toegeschreven aan Birgitta van Zweden (op de wonden van Christus)		 f.013r-027v				TDRA000000000411
TEXT000000023139	Berijmd gebed tot Jezus		 f.081r-082r	"Here ende zone der maget Marie / Omme dat jammerlike verspien / ..."			TDRA000000006558
TEXT000000030623	Getijdenboek; Mnl.	1480/1490				nederlands	TDRA000000012752
TEXT000000041964	Mariagetijden		 f.008r-034r				TDRA000000000472
TEXT000000034323	Gebed tot Jezus met drie pater noster om onder de mis te lezen		 f.?	"O gheweldige god ende here hemelrycs ende eertrycs, ic arme sundige mensche ende creatuer mitter ryker mynnen alle dynre wysheit  ..."			TDRA000000005597
TEXT000000024130	Getijdenboek (usus Utrecht); Mnl.	1475/1500				nederlands	TDRA000000009920
TEXT000000022541	Gebed tot S. Maria		 f.150-151	"O Adonay heere god groot ende wonderleec die gaefs salecheit in die hande der heilegher maghet dijnre moeder ..."			TDRA000000003672
TEXT000000018839	Voorbereiding, waarschijnlijk gebeden, voor de pelgrim in het heilige land		 f.?				TDRA000000004705
TEXT000000028722	Getijdenboek, met kalender voor het bisdom Utrecht of het bisdom Luik; Lat.	13??				latijn	TDRA000000011593
TEXT000000038531	Getijden van de eeuwige wijsheid		 f.067r-097v	"Salicheit der sielen..."			TDRA000000004633
TEXT000000023677	Berijmd gebed tot de H.Nicolaas		 f.038r	"Sinte Niclaeus berader heere / Beraet mi in allen keere / Waer ic mi henen wende ..."			TDRA000000004020
TEXT000000002861	Getijden- en gebedenboek, met kalender voor het bisdom Osnabrück; Nederd.	1500				duits	TDRA000000004665
TEXT000000025560	Gebed tot S. Petrus		 f.278r-279r	"Neyghe die oren dijnre goedertierenheit tot mijnre bedinghen, heilige weerde apostel sunte Peter ..."			TDRA000000008006
TEXT000000038243	Gebed		 f.100v-105v	"O Edel coninghinne der hemelen ende reine maghet maria moder alre ontfarmherticheit ende mildicheit om den bitteren rouwe ende die grote bedroefnisse..."			TDRA000000000211
TEXT000000027363	Gebed tot S. Sebastianus		 f.105r				TDRA000000002641
TEXT000000042289	Korte Kruisgetijden		 f.044r-049v; 050r-050v				TDRA000000008081
TEXT000000002875	Getijdenboek; Lat.	1435/1460				latijn	TDRA000000004686
TEXT000000041958	Getijden van de eeuwige wijsheid		 f.250r-				TDRA000000005629
TEXT000000031267	Getijdenboek (usus Rome); Lat.	1475/1500				latijn	TDRA000000013197
TEXT000000029428	Gebeden- en devotieboek; Mnl.	1500/1525				nederlands	TDRA000000011908
TEXT000000041780	Mariagetijden		 f.013r-092r	"Here du selste opdoen myn lippen ..."			TDRA000000004488
TEXT000000038525	Getijden van de eeuwige wijsheid		 f.058r-080v	"Salicheit der sielen ende des lives..."			TDRA000000000527
TEXT000000040111	Zeven groeten tot Maria		 f.135r-137r	"Ic gruettij Maria conijngijn der barmherticheit uutvercoren bruit Gads dochter des oversten vaders..."	Groeten tot Maria		TDRA000000001352
TEXT000000014540	Gebeden op de zeven bloedstortingen		 f.?				TDRA000000000219
TEXT000000014226	Passie volgens de getijden		 f.094r-100r	"Ewige wysheit here Jhesu Christi ic begeer te gedencken dynre bittere noet ..."			TDRA000000006909
TEXT000000033841	Getijdenboek; Lat., met Franse kalender en rubrieken	1460				frans;latijn	TDRA000000014460
TEXT000000032587	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	15??				latijn	TDRA000000013928
TEXT000000027834	Getijdenboek, met kalender voor Parijs; Lat.	1410/1415				latijn	TDRA000000011073
TEXT000000041569	Getijdenboek; fragm.; Mnl.	14??				nederlands	TDRA000000016271
TEXT000000041569	Getijdenboek; fragm.; Mnl.	14??				nederlands	TDRA000000016271
TEXT000000019716	Vier gebeden tegen de pest		 f.219v-222v	"Got vader die alle dijnck van nijet en geschappen heves ..."			TDRA000000008581
TEXT000000010054	Gebed op naam van Augustinus		 f.142v-142v	"O onghemeten goetheit, die boven alle verstandenisse gaet, dijn ontfermherticheit moet comen op mi ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000006045
TEXT000000022780	Getijden	1450/1475					TDRA000000009393
TEXT000000014554	Lijden van Jezus, in gebeden		 f.117v-124v				TDRA000000001685
TEXT000000040105	Gebed tot S. Maria		 f.117r-117v	"O suete Maria ontfarmhertige moder gi sijt die avervloedige fonteyne die nummermeer gestopt ende moget werden ..."			TDRA000000001352
TEXT000000005471	Sinte elysabetten dancbaerheiden		 f.336r-336v				TDRA000000006762
TEXT000000013213	Gebed op naam van Bernardus van Clairvaux		 f.009r	"O du ynnighe ziele ghif dien dijn herte die di gheopent heeft sijn herte ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000005142
TEXT000000038096	Gebedenboek					onb	TDRA000000015753
TEXT000000039388	Getijden van de Eeuwige Wijsheid		 f.048r-?	"Mine siele hevet di begheert..."			TDRA000000001163
TEXT000000027808	Getijdenboek (usus Doornik); Lat. en Frans	1500				frans;latijn	TDRA000000011050
TEXT000000004009	Boetpsalmen afgewisseld door formuliergebeden		 f.106r-130r	"Heer in dijnre verbolghentheit ..."			TDRA000000001354
TEXT000000015104	Fragmenten van een gebedenboek met psalmen volgens de vertaling van de Moderne Devotie; Mnl.	1375/1400			Mnl. vertaling van de psalmen en cantica in de standaardredactie van de Moderne Devotie	nederlands;oostelijk nederlands	TDRA000000008263
TEXT000000041541	Getijden van S. Maria		 f.013r-049				TDRA000000003320
TEXT000000040139	Kerstgebed		 f.167v-185r	"Dit is die alre heilichste ure ende salichste in wilcken Christus is gebaren..."			TDRA000000001352
TEXT000000003014	Getijdenboek					onb	TDRA000000004946
TEXT000000014583	Aflaatgebed		 f.068v	"Die vierde paus Sixtus geeft alle den genen die dit gebet lesen vor den naem Jesus in die sonne XIM jar aflaets"			TDRA000000005223
TEXT000000039377	Getijden van S. Maria; Lat.		 f.?				TDRA000000006492
TEXT000000030435	Getijdenboek; Lat.	14??				latijn	TDRA000000012642
TEXT000000006839	Gebeden en groeten tot S. Maria met in de marge namen van autoriteiten en titels, waaronder Albertus, Bernardus, Ancelmus en Henricus Suso: Horologium aeternae sapientiae		 f.221r-228r	"O goedertieren vrouwe heilige Maria ic bid di ontfanc dese benedixien ende groeten die veer beneden dijn verdienten sijn ..."	Mnl. vertaling van Henricus Suso: Horologium aeternae sapientiae		TDRA000000005966
TEXT000000039411	Gebeden tot S. Maria		 f.188r-195v				TDRA000000003744
TEXT000000032544	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	14??				nederlands	TDRA000000013906
TEXT000000025038	Korte kruisgetijden		 f.008r-010v				TDRA000000009086
TEXT000000024326	Gebed		 f.?				TDRA000000004498
TEXT000000023449	O Leydsterre vander meer (Berijmd gebed tot Maria volgens de getijden van de passie)		 f.113v-116v	(Rubriek) "Dit sijn die ghetide onser vrouwe / Ghemaect na dien groten rouwe / Dien si hadde optien goeden vridach / doe si hoer lieve kint passien sach"			TDRA000000007764
TEXT000000023449	O Leydsterre vander meer (Berijmd gebed tot Maria volgens de getijden van de passie)		 f.113v-116v	(Rubriek) "Dit sijn die ghetide onser vrouwe / Ghemaect na dien groten rouwe / Dien si hadde optien goeden vridach / doe si hoer lieve kint passien sach"			TDRA000000007764
TEXT000000032550	Gebed		 f.140r-143v	"O here hemelsche coninc guedertieren Jhesus Cristus ontfermhertighe godes sone, ende spreket inder ewangelien sonder mi en moghedi niet doen ..."			TDRA000000001351
TEXT000000010097	Gebed op naam van Augustinus		 f.024v	"Die keyserlike moghentheit ghebenedide mi, die coninclyke godheyt behoede my ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000002173
TEXT000000028508	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	14??				nederlands	TDRA000000011435
TEXT000000029616	Getijdenboek (usus York); Lat.	14??	14, nr.214A			latijn	TDRA000000012037
TEXT000000039363	Gebed tot het heilige sacrament		 f.110v-?				TDRA000000001165
TEXT000000016380	Getijden van de eeuwige wijsheid; Mnl.					nederlands	TDRA000000008359
TEXT000000006193	Bladminiatuur	1490					TDRA000000007019
TEXT000000024454	Getijdenboek; Lat.	1400/1425				latijn	TDRA000000010107
TEXT000000032236	Gebed tot S. Maria		 f.184v-186v	"O mynlike moeder Maria en laet my van dy ende van dynen lieven kinde nummermeer gescheiden syn ..."			TDRA000000005388
TEXT000000023313	Getijdenboek; Mnl.	1475/1500				nederlands	TDRA000000009541
TEXT000000032578	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1454				nederlands	TDRA000000013922
TEXT000000040688	Korte H. Geestgetijden in de vertaling van Geert Grote		 f.084r-103v				TDRA000000003313
TEXT000000031071	Aflaatgebed; Mnl.		 f.047v-049v	(Rubriek) "So wie dit navolghende ghebeth leest die verdient CM Jaer aflaets ende XC karenen Ende also dicwils alsment leest so verdientmen daflaet voerscreven Ende daer toe leert sinte Jan Guldemont se wie dat daghelicx leest en sal niet sterven onghebiecht noch sonder dat heylige sacrament"			TDRA000000008244
TEXT000000037414	Gebedenkrans voor S. Erasmus		 f.?				TDRA000000007576
TEXT000000028534	Getijden van de Eeuwige Wijsheid		 f.056r-080v				TDRA000000002549
TEXT000000023461	Berijmd gebed tot Maria		 f.038v en f.044r-v [f.083v-084v]	"Lof jonsteghe sacriste des viants rincsele / Lof oodmoedich temple ghebenedijt ..."			TDRA000000001820
TEXT000000023307	Getijdenboek; Mnl.	1465/1510				nederlands	TDRA000000009539
TEXT000000021510	Gebed op het Onze vader		 f.004r-006v	"O alderheilichste heere hie lig ic voer u als een verloren soen voer sijnen vader hertelijc biddende ..."	Gebeden tot de lijdenswerktuigen van Christus op naam van Gregorius		TDRA000000004209
TEXT000000031703	Aanroeping: O emanuel (CAO-III 3988)		 f.002v	"O emanuel onse coninc ende uutghever ... com om ons te behouden  ... "			TDRA000000002935
TEXT000000001818	Getijden- en gebedenboek (usus Rome), met kalender; Lat.	1450				latijn	TDRA000000002711
TEXT000000032232	Gebed tot S. Maria		 f.174v-175v	"O Maria werde moeder gods ende altoes jonfrou, vrouwe alre bermherticheit, alle myn sunden die ic ye gedede ..."			TDRA000000005388
TEXT000000039367	Getijden van S. Maria		 f.?				TDRA000000005859
TEXT000000021528	Gebeden op naam van S. Franciscus		 f.085r		Ongespecificeerde Mnl. teksten op naam van Franciscus van Assisi		TDRA000000002557
TEXT000000029612	O.L.V.-getijden		 f.014r-043v				TDRA000000012033
TEXT000000023459	Berijmd gebed tot de H.Geest		 f.123r-125r	"Lof gheest ghenaemt / Een der godheden / Ewich versaemt ..."			TDRA000000004431
TEXT000000022747	Berijmd gebed tot Maria		 f.045r-045v [f.085r-085v]	"Ave maria, wel soete vrauwe ..."			TDRA000000001820
TEXT000000025028	Getijden van S. Maria		 f.017r-065v				TDRA000000000549
TEXT000000032554	Getijdenboek, met kalender voor het bisdom Luik; Lat.	14??				latijn	TDRA000000013907
TEXT000000024322	Lange getijden van het H.Kruis		 f.117r-?				TDRA000000004498
TEXT000000034131	Getijdenboek; Lat. en Frans	15??				frans;latijn	TDRA000000014564
TEXT000000003945	Boetpsalmen met bij elke psalm een gebed		 f.079v-096r				TDRA000000003839
